,Product,Reactants
15853,CCCC1CN(C(=O)OC(C)(C)C)CC(OCc2nc3ccccc3n2CC)C1c1ccc(Cl)cc1,CCCC1CN(C(=O)OC(C)(C)C)CC(O)C1c1ccc(Cl)cc1.C(c1nc2ccccc2n1CC)Cl
15854,O=C(O)Cc1ccc(OCc2ccc3oc([N+](=O)[O-])c(-c4ccccc4)c3c2)cc1,O=C(O)Cc1ccc(O)cc1.C(c1ccc2oc([N+](=O)[O-])c(-c3ccccc3)c2c1)Br
15855,CC1(C2CCC(=O)CC2)CCCCC1,CC1(C2CCC(O)CC2)CCCCC1
15856,CC(=O)NCCc1ccccc1Cl,CC(=O)OC(C)=O.NCCc1ccccc1Cl
15857,CC1(C)COC(CNc2nc(-c3cc(N)ncc3Cl)ccc2F)CO1,CC1(C)COC(CNc2nc(-c3cc(F)ncc3Cl)ccc2F)CO1.[NH4+]
15858,O=C(O)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1,O=C(OC)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1
15859,CS(=O)(=O)c1ccc(Oc2cc(OCC3CCOCC3)c3[nH]c(C#N)cc3c2)cc1,CS(=O)(=O)c1ccc(Oc2cc(OCC3CCOCC3)c3[nH]c(C(N)=O)cc3c2)cc1
15860,c1ccc(Nc2ccc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1,c1c(Cl)cc(Nc2ccc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1
15861,COCCCOc1cc(CC(CC(N=[N+]=[N-])C(O)CC(C(=O)NC2CCN(C)C2)C(C)C)C(C)C)ccc1OC,COCCCOc1cc(CC(CC(N=[N+]=[N-])C(O[Si](C(C)(C)C)(C)C)CC(C(=O)NC2CCN(C)C2)C(C)C)C(C)C)ccc1OC
15862,Cc1cc(NCCc2ccccc2)c([N+](=O)[O-])cc1C,Cc1cc(N)c([N+](=O)[O-])cc1C.C(Cc1ccccc1)Br
15863,C=C(C)COc1cc(C)ccc1C,C=C(C)CCl.Oc1cc(C)ccc1C
15864,C[Si](C)(C)CCOCn1c(N2CCN(c3ncccc3C(F)(F)F)CC2)nc2cc(NCCc3cccc(C(F)(F)F)c3)c(C(F)(F)F)cc21,C[Si](C)(C)CCOCn1c(N2CCN(c3ncccc3C(F)(F)F)CC2)nc2cc(Br)c(C(F)(F)F)cc12.NCCc1cccc(C(F)(F)F)c1
15865,CC(=O)NCCC(NC(=O)OC(C)(C)C)c1ccc(Cl)cc1,CC(=O)OC(C)=O.NCCC(NC(=O)OC(C)(C)C)c1ccc(Cl)cc1
15866,CNC(C)C1(O)CN(C(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C1,C=O.NC(C)C1(O)CN(C(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C1
15867,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(C(=O)c3ccccc3Cl)c2n1,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nn[nH]c2n1.C(=O)(c1ccccc1Cl)Cl
15868,CCN(C(=O)OCc1ccccc1)C(Cc1ccccc1)C(=O)N1CCCC1C(=O)O,CCN(C(=O)OCc1ccccc1)C(Cc1ccccc1)C(=O)O.N1CCCC1C(=O)O
15869,CCOC(C)OC1OC=C(CO)C2CCC(C)C12,CCOC(C)OC1OC=C(C(=O)OC)C2CCC(C)C12
15870,COC(=O)c1ccc2c(C3CCCCC3)c(-c3ccc4nc(-c5sc(C)nc5C)ccc4c3)n(CC(=O)N(C)C)c2c1,COC(=O)c1ccc2c(C3CCCCC3)c(-c3ccc4nc(-c5sc(C)nc5C)ccc4c3)n(CC(=O)O)c2c1.N(C)C
15871,O=S1(=O)N=C(NC23CC4CC(CC(C4)C2)C3)Nc2cc(Cl)sc21,O=S1(=O)N=C(Cl)Nc2cc(Cl)sc21.NC12CC3CC(CC(C3)C1)C2
15872,Cc1cc(-c2cc(F)cc(F)c2)cc(CNc2c(F)ccc(O)c2F)c1C,Cc1cc(-c2cc(F)cc(F)c2)cc(C(Nc2c(F)ccc(O)c2F)=O)c1C
15873,CCCCCCCCCCOc1ccc(C(=O)Nc2cc(CCC(=O)CC3CCCCCC3)ccc2C(C)(C)C)cc1,CCCCCCCCCCOc1ccc(C(=O)O)cc1.Nc1cc(CCC(=O)CC2CCCCCC2)ccc1C(C)(C)C
15874,Cc1nc(N2CCN(S(=O)(=O)c3ccc(C(F)(F)F)cc3)C(C(=O)NCc3ccc(C(C)C)cc3)C2)sc1C(N)=O,Cc1nc(N2CCN(S(=O)(=O)c3ccc(C(F)(F)F)cc3)C(C(=O)NCc3ccc(C(C)C)cc3)C2)sc1C(=O)O.N
15875,O=C(O)c1nc2c(C(F)(F)F)cc(-c3ccoc3)cn2c1Br,O=C(OC)c1nc2c(C(F)(F)F)cc(-c3ccoc3)cn2c1Br
15876,CC(OCc1ccccc1)c1nn2c(C3=CCOCC3)ncc2c(=O)[nH]1,CC(OCc1ccccc1)c1nn2c(I)ncc2c(=O)[nH]1.C1(B2OC(C)(C)C(C)(C)O2)=CCOCC1
15877,CSc1nccc(-c2sc(N)nc2-c2cc(Cl)cc(NC(=O)C(C)(C)C)c2F)n1,CSc1nccc(C(C(c2cc(Cl)cc(NC(=O)C(C)(C)C)c2F)=O)Br)n1.S=C(N)N
15878,O=C1CCCCN1c1cnn(-c2cccnc2)c1,O=C1C=CCCN1c1cnn(-c2cccnc2)c1
15879,Nc1nc(-c2ccccn2)nc(Cl)c1Cc1ccccc1F,[NH4+].c1(Cl)nc(-c2ccccn2)nc(Cl)c1Cc1ccccc1F
15880,CN(N)c1cc2c(cc1[N+](=O)[O-])c(=O)c(C(=O)O)cn2-c1cc(N)c(F)cc1F,CNN.c1(F)cc2c(cc1[N+](=O)[O-])c(=O)c(C(=O)O)cn2-c1cc(N)c(F)cc1F
15881,CC(C)(O)C#Cc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,CC(C)(O)C#C.c1(Br)ccc(B2OC(C)(C)C(C)(C)O2)cc1
15882,Cc1ncn(CCS(=O)(=O)c2ccc(C#N)cc2)n1,Cc1nc[nH]n1.C(CS(=O)(=O)c1ccc(C#N)cc1)Br
15883,CN1CCC(CC(C(=O)O)c2ccc(C=CC(=O)Nc3ccccc3NC(=O)OC(C)(C)C)cc2)CC1,CN1CCC(CC(C(=O)OC)c2ccc(C=CC(=O)Nc3ccccc3NC(=O)OC(C)(C)C)cc2)CC1
15884,CCN1CCN(c2nc(C)c(C(=O)NCc3cccnc3)s2)C1=O,CCN1CCN(c2nc(C)c(C(=O)O)s2)C1=O.NCc1cccnc1
15885,CON(C)C(=O)c1ccsc1,CONC.C(=O)(c1ccsc1)O
15886,O=C(O)Cc1nc(-c2ccncc2)n[nH]1,O=C(OCC)Cc1nc(-c2ccncc2)n[nH]1
15887,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1CN(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,Cc1oc(-c2cccc(C(F)(F)F)c2)nc1CCl.N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1
15888,Cc1nc(N2C(=O)N(Cc3ccc(F)cc3)CC2C)sc1C(=O)NCc1ccccn1,Cc1nc(N2C(=O)N(Cc3ccc(F)cc3)CC2C)sc1C(=O)O.NCc1ccccn1
15889,CC(=O)OCc1c(I)c(N)c(I)c(C(=O)NCCO)c1I,CC(=O)OCc1c(I)c(N)c(I)c(C(=O)Cl)c1I.NCCO
15890,O=C(CCCc1nc2ccccc2c(=O)[nH]1)NC1CCC(Oc2ccc(Cl)cc2)CC1,O=C(CCCc1nc2ccccc2c(=O)[nH]1)O.NC1CCC(Oc2ccc(Cl)cc2)CC1
15891,CCOC(=O)c1cc(C#N)c(N2CC(C(=O)O)C2)nc1N(C)C,CCOC(=O)c1cc(C#N)c(Cl)nc1N(C)C.N1CC(C(=O)O)C1
15892,COC(=O)c1cccc2cc(-c3ccc(OCc4c(-c5c(Cl)cccc5Cl)noc4C4CCC4)cc3)ccc12,COC(=O)c1cccc2cc(-c3ccc(O)cc3)ccc12.C(c1c(-c2c(Cl)cccc2Cl)noc1C1CCC1)O
15893,CCc1cc(CN)c(OC)nc1C,CCc1cc(C#N)c(OC)nc1C
15894,COc1ccc(Sc2ccsc2)cc1,COc1ccc(S)cc1.c1(Br)ccsc1
15895,COc1ccc(N(Cc2ccnc(-c3ccccc3OC)c2)C2CCN(C(=O)OC(C)(C)C)CC2)cc1,COc1ccc(NC2CCN(C(=O)OC(C)(C)C)CC2)cc1.C(c1ccnc(-c2ccccc2OC)c1)Cl
15896,Cc1ccccc1N(c1ccccc1)c1ccccc1,Cc1ccccc1Br.N(c1ccccc1)c1ccccc1
15897,CCOC(=O)C(C)(Cc1ccc(N2CCN(C)CC2)cc1)C(=O)OCC,CCOC(=O)C(C)(Cc1ccc(N2CCNCC2)cc1)C(=O)OCC.C=O
15898,COC(=O)CCc1cccc(CN(Cc2ccc(-c3cncnc3)cc2)S(=O)(=O)c2ccccc2)c1,COC(=O)CCc1cccc(CNCc2ccc(-c3cncnc3)cc2)c1.S(=O)(=O)(c1ccccc1)Cl
15899,COCCOc1ccc2c(c1)[nH]c1c(C(N)=O)ncc(-c3cccc(Nc4ncnc5ccccc45)c3C)c12,COCCOc1ccc2c(c1)[nH]c1c(C(N)=O)ncc(-c3cccc(N)c3C)c21.c1(Cl)ncnc2ccccc12
15900,COCCN1C(=O)SC(=Cc2ccc3c(ccn3Cc3ccc(F)cc3C(F)(F)F)c2)C1=O,COCCBr.N1C(=O)SC(=Cc2ccc3c(ccn3Cc3ccc(F)cc3C(F)(F)F)c2)C1=O
15901,COC(=O)c1cc2cc(OC)c(OC)cc2c(-c2ccnc(N3C(=O)CCC3C)c2)c1C(=O)OC,COC(=O)c1cc2cc(OC)c(OC)cc2c(-c2ccnc(Br)c2)c1C(=O)OC.N1C(=O)CCC1C
15902,CC(C)(C)OC(=O)N1CCC(O)(c2ccccc2S)CC1,CC(C)(C)OC(=O)N1CCC(O)(c2cc(F)ccc2S)CC1
15903,COc1cccc(-c2cccc(-c3cccc(-c4cc(C)ccc4O)n3)n2)c1O,COc1cccc(-c2cccc(-c3cccc(Br)n3)n2)c1O.c1(B(O)O)cc(C)ccc1O
15904,CCOCC(=O)Nc1c(C)cc(OC(=O)NC)cc1C,CCOCC(=O)Nc1c(C)cc(O)cc1C.C(=O)=NC
15905,COc1c(C(=O)NCC(NC(=O)OCc2ccccc2)C(=O)O)cc2c(c1OC)C1=C(CCC1)C(=NNC1=NCCN1)CC2,COc1c(C(=O)NCC(NC(=O)OCc2ccccc2)C(=O)OC)cc2c(c1OC)C1=C(CCC1)C(=NNC1=NCCN1)CC2
15906,Cc1ccc(-c2cc(C(=O)O)cc(S(=O)(=O)C3CCCC3)c2)cc1,Cc1ccc(-c2cc(C(=O)OC)cc(S(=O)(=O)C3CCCC3)c2)cc1
15907,CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2ccc(-c3cccc(C(F)(F)F)c3)nc2C1)C(F)(F)F,CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2ccc(Cl)nc2C1)C(F)(F)F.c1([Sn](CCCC)(CCCC)CCCC)cccc(C(F)(F)F)c1
15908,CC(C)(C)c1cc(SC2CCCC2SCC(=O)O)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(SC2CCCC2SCC(=O)OC)cc(C(C)(C)C)c1O
15909,CCOC(=O)COC1CCCCO1,CCOC(=O)CO.C1=CCCCO1
15910,COc1cc(F)ccc1N1CCN(CC2CCc3cc(-c4c(C)noc4C)ccc3N2C(=O)C2CCCCC2)CC1,COc1cc(F)ccc1N1CCN(CC2CCc3cc(Br)ccc3N2C(=O)C2CCCCC2)CC1.c1(B(O)O)c(C)noc1C
15911,CCOC(=O)c1cnc(NCCCc2cccc(O)c2)nc1C,CCOC(=O)c1cnc(NCCCc2cccc(OC)c2)nc1C
15912,CCCNC(=O)C(O)C(Cc1ccccc1)NC(=O)c1cc2cc(Cl)ncc2[nH]1,CCCN.C(=O)(C(O)C(Cc1ccccc1)NC(=O)c1cc2cc(Cl)ncc2[nH]1)O
15913,CC(C)(C)OC(=O)N1CCC(=C2C(=O)OC(C)(C)OC2=O)CC1,CC(C)(C)OC(=O)N1CCC(=O)CC1.C1C(=O)OC(C)(C)OC1=O
15914,Cc1cc2c(o1)c(C(=O)NC1CCCCC1)cc1nc(Nc3c(Cl)cncc3Cl)[nH]c12,Cc1cc2c(o1)c(C(=O)O)cc1nc(Nc3c(Cl)cncc3Cl)[nH]c21.NC1CCCCC1
15915,COC(=O)c1cccc(CSc2nc3ccccc3n2CC(=O)O)c1,COC(=O)c1cccc(CSc2nc3ccccc3n2CC(=O)OC(C)(C)C)c1
15916,COC(=O)C1=C(NC(C)=O)C(CCCCC(=O)N2CCCCC2)SC1,COC(=O)C1=C(N)C(CCCCC(=O)N2CCCCC2)SC1.C(C)(=O)OC(C)=O
15917,CN(C)CCn1c(=O)[nH]c2cc(CO)ccc21,CN(C)CCn1c(=O)[nH]c2cc(C(=O)OC)ccc12
15918,CCCCCCCCOc1ccc(-c2c3nc(c(-c4ccc(O)cc4)c4ccc([nH]4)c(-c4ccc(O)cc4)c4nc(c(-c5ccc(O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,CCCCCCCCBr.Oc1ccc(-c2c3nc(c(-c4ccc(O)cc4)c4ccc([nH]4)c(-c4ccc(O)cc4)c4nc(c(-c5ccc(O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1
15919,CCCCCCc1ccc(-c2ccc(-c3ncc(C(=O)O)cn3)cc2)cc1,CCCCCCc1ccc(-c2ccc(-c3ncc(C(=O)OCC)cn3)cc2)cc1
15920,O=Cc1ccc(C#Cc2ccc(C#Cc3ccsc3)nn2)cc1,O=Cc1ccc(C#C)cc1.c1(I)ccc(C#Cc2ccsc2)nn1
15921,O=C(O)C(CC1CCCC1)n1ncccc1=O,O=C(OC)C(CC1CCCC1)n1ncccc1=O
15922,Cc1ccn2c(-c3ccnc(-c4ccc(CN5CCOCC5)cc4)c3)c(-c3cccc(C)n3)nc2c1,Cc1ccn2c(-c3ccnc(-c4ccc(C=O)cc4)c3)c(-c3cccc(C)n3)nc2c1.N1CCOCC1
15923,Cc1cc(Nc2ncnc3cccc(OC4CCN(C)CC4)c23)ccc1OCc1ccccc1C#N,Cc1cc(Nc2ncnc3cccc(OC4CCN(C)CC4)c23)ccc1O.C(c1ccccc1C#N)Cl
15924,CC(C)(C)C(O)c1cccc(Br)c1,CC(C)(C)[Mg+].C(=O)c1cccc(Br)c1
15925,COC(=O)C(C)Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1,COC(=O)C(C)Br.Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1
15926,CC(C)(C)c1ccc(N2Cc3ccnc(F)c3C2=O)cc1,CC(C)(C)c1ccc(N2C(O)c3ccnc(F)c3C2=O)cc1
15927,Cc1ccc(N2CCN(c3cccc(C4CC(C)(C)c5cc(F)cc(C(=O)O)c5N4)c3)CC2)cc1,Cc1ccc(N2CCN(c3cccc(C4CC(C)(C)c5cc(F)cc(C(=O)OC)c5N4)c3)CC2)cc1
15928,CCCc1ccc(S(=O)(=O)Nc2nc3c(s2)CCc2c(Cl)sc(S(C)(=O)=O)c2-3)cc1,CCCc1ccc(S(=O)(=O)Cl)cc1.Nc1nc2c(s1)CCc1c(Cl)sc(S(C)(=O)=O)c1-2
15929,Cc1cccc(N2CCc3c(ncnc3Nc3ccc4c(c3)OCCO4)C2)c1,Cc1cccc(Br)c1.N1CCc2c(ncnc2Nc2ccc3c(c2)OCCO3)C1
15930,CC1(C)OCC(COCCCN)O1,CC1(C)OCC(COCCC#N)O1
15931,COc1ccc(Nc2ccccc2[N+](=O)[O-])cc1,COc1ccc(N)cc1.c1(F)ccccc1[N+](=O)[O-]
15932,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCCC(O)C2)cn1,Cc1ccc(B(O)O)cn1.c1(Br)cc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cnc1N1CCCC(O)C1
15933,C=C1CCC2(CC1)OCCO2,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.C1(=O)CCC2(CC1)OCCO2
15934,Cc1cc(C(=O)O)ncc1CC(C)C,Cc1cc(C(=O)OCC)ncc1CC(C)C
15935,O=C(Nc1ccc(Br)cc1)NS(=O)(=O)C1CCCC1,O=C=Nc1ccc(Br)cc1.NS(=O)(=O)C1CCCC1
15936,CC(=O)SCCC(=O)OC(=O)CO,CC(=O)SCCC(=O)O.OC(=O)CO
15937,Cc1ccc(-c2nnc(-c3ccc(OC(F)(F)F)cc3)o2)c(=O)n1Cc1ccnc(N2CCN(C)CC2)c1,Cc1ccc(-c2nnc(-c3ccc(OC(F)(F)F)cc3)o2)c(=O)n1Cc1ccnc(Cl)c1.N1CCN(C)CC1
15938,Cc1cn(-c2ccc(-c3ccc(N4CC(Cn5ccnn5)OC4=O)cc3F)c(C)n2)nn1,Cc1cn(-c2ccc(Br)c(C)n2)nn1.c1(B2OC(C)(C)C(C)(C)O2)ccc(N2CC(Cn3ccnn3)OC2=O)cc1F
15939,Cc1noc(NS(=O)(=O)c2c(Cc3ccccc3)sc3ccccc23)c1Br,Cc1noc(N)c1Br.S(=O)(=O)(c1c(Cc2ccccc2)sc2ccccc12)Cl
15940,COc1ccc(CC2c3cc(OC)c(OC)cc3SCCN2C(=O)OC(C)(C)C)cc1OC,COc1ccc(CC2c3cc(OC)c(OC)cc3SCCN2)cc1OC.C(=O)(OC(C)(C)C)OC(OC(C)(C)C)=O
15941,CCC(=NO)c1noc(COc2ccc(Cl)cc2Cl)n1,CCC(c1noc(COc2ccc(Cl)cc2Cl)n1)=O.NO
15942,CC(C)(C)OC(=O)NC1=NC2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(N4CCOCC4)cc32)c2nccn21,CC(C)(C)OC(=O)NC1=NC2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(OS(=O)(=O)C(F)(F)F)cc32)c2nccn21.N1CCOCC1
15943,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)OC(=O)CN)n(-c5ccccc5)c4=O)nc3)ccnc2c1,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)OC(=O)CNC(OC(C)(C)C)=O)n(-c5ccccc5)c4=O)nc3)ccnc2c1
15944,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCc4ccc(Cl)cc4)cc3)c2)o1,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)O)cc3)c2)o1.NCc1ccc(Cl)cc1
15945,CC(C)(C)c1cc(N)cc(C#N)c1,CC(C)(C)c1cc(NC(OC(C)(C)C)=O)cc(C#N)c1
15946,COc1cc(CCN2CCCC2)ccc1N,COc1cc(CCN2CCCC2)ccc1[N+](=O)[O-]
15947,COc1ccc(C2=NN(C3CCN(C(=O)c4ccc(N(C)C)c5ccccc45)CC3)C(=O)C2(C)C)cc1OC,COc1ccc(C2=NN(C3CCNCC3)C(=O)C2(C)C)cc1OC.C(=O)(c1ccc(N(C)C)c2ccccc12)O
15948,O=C(NC1CCC(CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc(N2CCOCC2)cc1,O=C(c1ccc(N2CCOCC2)cc1)O.NC1CCC(CCN2CCN(c3nccc4c3CCO4)CC2)CC1
15949,COc1ccc(S(=O)OC)cc1OC,COc1ccc(S(=O)Cl)cc1OC.OC
15950,Cc1ccccc1NC(=S)NC(CCN1CCC(c2cccc(NC(=O)C(C)C)c2)CC1)c1ccccc1,Cc1ccccc1N=C=S.NC(CCN1CCC(c2cccc(NC(=O)C(C)C)c2)CC1)c1ccccc1
15951,COc1ccc2c(c1)cc(C=O)n2CCCl,COc1ccc2c(c1)cc(CO)n2CCCl
15952,Cc1c(-c2ccncc2)c(-c2ccc(F)cc2)n2c1SCC2,C(c1c(-c2ccncc2)c(-c2ccc(F)cc2)n2c1SCC2)O
15953,CN(C)C(C)(C)c1ccc(-c2cnc(N)c(-c3ccc4c(c3)CCNC4=O)c2)cc1,CN(C)C(C)(C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1.c1(Br)cnc(N)c(-c2ccc3c(c2)CCNC3=O)c1
15954,CNC(=O)C1(c2ccc(OCCCN3CCOCC3)cc2)CCOCC1,CN.C(=O)(C1(c2ccc(OCCCN3CCOCC3)cc2)CCOCC1)O
15955,CN(NC(=O)c1cc2c(NC(=O)c3cccc(CN4CCOCC4)c3)n[nH]c2s1)c1ccccc1,CN(NC(=O)c1cc2c(NC(=O)c3cccc(CN4CCOCC4)c3)nn(C(OC(C)(C)C)=O)c2s1)c1ccccc1
15956,NC(=O)c1ccccc1NC(=O)C1CCCCC1,NC(=O)c1ccccc1N.C(=O)(C1CCCCC1)Cl
15957,CC(=O)c1ccc(Cl)c(S(=O)(=O)N(C)C)c1,CC(=O)c1ccc(Cl)c(S(=O)(=O)Cl)c1.N(C)C
15958,C=CC(C)Oc1ccc(C#N)cc1Cl,C=CC(C)O.Oc1ccc(C#N)cc1Cl
15959,COC(=O)C1CCC(c2ncc(-c3ccc(NC(=O)Nc4ccc(Cl)cc4Oc4ccccc4)cc3)s2)CC1,COC(=O)C1CCC(c2ncc(-c3ccc(N)cc3)s2)CC1.C(=O)=Nc1ccc(Cl)cc1Oc1ccccc1
15960,COc1cc(F)ccc1-c1cnc2nc(C(C)(C)O)cnn12,COc1cc(F)ccc1B1OC(C)(C)C(C)(C)O1.c1(Br)cnc2nc(C(C)(C)O)cnn12
15961,CC(C)(C)C(=O)c1c[nH]c2ncc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)nc12,CC(C)(C)C(=O)c1c[nH]c2ncc(-c3cccc(N)c3)nc12.S(=O)(=O)(c1ccccc1)Cl
15962,CN1CCC(OC(=O)c2ccccc2)(c2ccccc2Cc2ccccc2)CC1,CN1CCC(O)(c2ccccc2Cc2ccccc2)CC1.C(=O)(c1ccccc1)Cl
15963,O=C(NCc1cc(Cl)ccc1-n1cnnn1)C1CC2CC2N1,O=C(NCc1cc(Cl)ccc1-n1cnnn1)C1CC2CC2N1C(OC(C)(C)C)=O
15964,CCC(=O)C=Cc1ccc(C(CC)(CC)c2ccc(O)cc2)cc1C,CCC(=O)C=C.c1(Br)ccc(C(CC)(CC)c2ccc(O)cc2)cc1C
15965,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2O)cc1,COc1ccc(C2Sc3ccccc3NC(=O)C2O)cc1.C(CN(C)C)Cl
15966,CCCCc1noc(C)c1CNc1ccc(C(=O)O)cn1,CCCCc1noc(C)c1CNc1ccc(C(=O)OC)cn1
15967,Cc1cnc(NC(=O)c2cn(C(C)C)c3cc(Cl)ccc23)s1,Cc1cnc(N)s1.C(=O)(c1cn(C(C)C)c2cc(Cl)ccc12)O
15968,CC(C)(C)OC(=O)N1CCC(=C(F)C#Cc2ccccc2)CC1,CC(C)(C)OC(=O)N1CCC(=C(F)Br)CC1.C#Cc1ccccc1
15969,Cc1nc2c(C3=NOC(c4cc(Cl)cc(Cl)c4)(C(F)(F)F)C3)ccc(C(=O)O)c2o1,Cc1nc2c(C3=NOC(c4cc(Cl)cc(Cl)c4)(C(F)(F)F)C3)ccc(C(=O)OC)c2o1
15970,CCOC(CSCC(N)=O)OCC,CCOC(CBr)OCC.SCC(N)=O
15971,Cc1cc(-c2n[nH]c(=O)[nH]2)cc(C)c1Oc1ccc(O)c(C(C)C)c1,Cc1cc(-c2n[nH]c(=O)[nH]2)cc(C)c1Oc1ccc(OC)c(C(C)C)c1
15972,CCCCOc1cc(CCC(=O)O)ccc1CCCc1ccc(OCCCC)c(OC)c1,CCCCOc1cc(CCC(=O)OC)ccc1CCCc1ccc(OCCCC)c(OC)c1
15973,O=C1CCc2cc(-c3ccc(C(F)(F)F)cc3)cnc2N1,O=C1CCc2cc(Br)cnc2N1.c1(B(O)O)ccc(C(F)(F)F)cc1
15974,COc1cc(F)ccc1C(=O)NC1COCCn2c1nc(-c1ccncc1)cc2=O,COc1cc(F)ccc1C(=O)O.NC1COCCn2c1nc(-c1ccncc1)cc2=O
15975,O=S(=O)(NCCCCO)c1ccc(-c2ccccc2)cc1C(F)(F)F,O=S(=O)(NCCCCO)c1ccc(Br)cc1C(F)(F)F.c1(B(O)O)ccccc1
15976,Cc1noc(C)c1C(=O)N(C)Cc1nc(NC(=O)NCc2cccc(F)c2)sc1C#N,Cc1noc(C)c1C(=O)N(C)Cc1nc(NC(=O)NCc2cccc(F)c2)sc1Br.C(#N)[Cu]
15977,O=C(O)Cc1cc(Cl)c(Nc2nc3cc(F)ccc3s2)cc1F,O=C(OC)Cc1cc(Cl)c(Nc2nc3cc(F)ccc3s2)cc1F
15978,CC1C(C#N)CCN1c1ccc(C#N)c2ccccc12,CC1C(C(N)=O)CCN1c1ccc(C#N)c2ccccc12
15979,O=Cc1ccccc1-c1ccc(C2=NOC(CNC(=O)c3ccc(Cl)s3)C2)cc1,O=Cc1ccccc1B(O)O.c1(Br)ccc(C2=NOC(CNC(=O)c3ccc(Cl)s3)C2)cc1
15980,Nc1ccc(Cl)cc1N,[N+](c1ccc(Cl)cc1N)(=O)[O-]
15981,O=C(OCCCl)c1cccc(O)c1,O=C(O)c1cccc(O)c1.C(CCl)O
15982,C[Si](C)(C)C#Cc1ccc(-c2ccc(C#C[Si](C)(C)C)cc2[N+](=O)[O-])c(N)c1,C[Si](C)(C)C#Cc1ccc(-c2ccc(C#C[Si](C)(C)C)cc2[N+](=O)[O-])c([N+](=O)[O-])c1
15983,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCBr)O2.C(C(C)CCCC(C)CCCC(C)C)Cl
15984,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)Nc3ccc(Cl)s3)C(CCC(=O)OC(C)(C)C)C2)nc1C(F)(F)F,CCOC(=O)c1cc(C#N)c(N2CCNC(CCC(=O)OC(C)(C)C)C2)nc1C(F)(F)F.C(=O)=Nc1ccc(Cl)s1
15985,O=C(O)CCCc1ccc(O)cc1,O=C(O)CCCc1ccc(OC)cc1
15986,COC(=O)C(NC(=O)c1ccc(F)cc1N)C1CCCCC1,COC(=O)C(NC(=O)c1ccc(F)cc1[N+](=O)[O-])C1CCCCC1
15987,CC(C)(C)OC(=O)N1CCC2(CC1)CC(Br)C2,CC(C)(C)OC(=O)N1CCC2(CC1)CC(O)C2.BrC(Br)(Br)Br
15988,CCOP(=O)(OCC)c1csc(-c2scc(P(=O)(OCC)OCC)c2P(=O)(OCC)OCC)c1P(=O)(OCC)OCC,CCOP(=O)(OCC)c1csc([Sn](CCCC)(CCCC)CCCC)c1P(=O)(OCC)OCC.c1(I)scc(P(=O)(OCC)OCC)c1P(=O)(OCC)OCC
15989,COc1ccc(-c2cc3nccn3c(N3CCN(c4ccc(F)cc4)CC3)n2)cc1OC,COc1ccc(-c2cc3nccn3c(Cl)n2)cc1OC.N1CCN(c2ccc(F)cc2)CC1
15990,COC(=O)C(NC(=O)c1ccc(C(=O)NCc2cccc(O)c2)cc1Br)P(=O)(OC)OC,COC(=O)C(N)P(=O)(OC)OC.C(=O)(c1ccc(C(=O)NCc2cccc(O)c2)cc1Br)O
15991,CC(=NO)c1cccnc1,CC(c1cccnc1)=O.NO
